layer_name,data_index,count_Model_1,count_Model_2,total_neurons_Model_1,total_neurons_Model_2,percentage_active_Model_1,percentage_active_Model_2,mean_Model_1,mean_Model_2,sum_Model_1,sum_Model_2,max_Model_1,max_Model_2,min_Model_1,min_Model_2,variance_Model_1,variance_Model_2,image_index
features 3-relu,1675,73999,57592,1605632,1605632,4.6087148238201525,3.586874202806122,0.08110806345939636,0.05321269854903221,6001.91552734375,3064.62548828125,1.0552235841751099,1.0094934701919556,3.418419510126114e-06,5.401670932769775e-07,0.012905541807413101,0.006367491092532873,1675
features 7-relu,1675,74610,212878,802816,802816,9.293536750637756,26.516412228954085,0.0266982764005661,0.023180926218628883,1991.95849609375,4934.708984375,0.5382978320121765,0.5402798652648926,9.452924132347107e-08,1.1455267667770386e-07,0.0014298057649284601,0.0008812212035991251,1675
features 11-relu,1675,8952,11378,401408,401408,2.2301498724489797,2.834522480867347,0.05464254319667816,0.03186022490262985,489.1600341796875,362.505615234375,0.5852679014205933,0.4289644956588745,1.0155141353607178e-05,1.1847354471683502e-05,0.0033639902248978615,0.0009370388579554856,1675
classifier 17-relu,1675,45,34,512,512,8.7890625,6.640625,1.0809910297393799,0.4585849642753601,48.644596099853516,15.591888427734375,2.95294189453125,1.6115829944610596,0.09642687439918518,0.01724882237613201,0.5406565070152283,0.16110384464263916,1675
classifier 20-sigmoid,1675,1,1,1,1,100.0,100.0,0.4440869987010956,0.43183058500289917,0.4440869987010956,0.43183058500289917,0.4440869987010956,0.43183058500289917,0.4440869987010956,0.43183058500289917,,,1675
features 3-relu,1678,100616,149988,1605632,1605632,6.26644212372449,9.341368383290815,0.064925916492939,0.04848721995949745,6532.5859375,7272.5009765625,0.6084555983543396,0.5689755082130432,1.7881393432617188e-07,4.917383193969727e-07,0.004454558715224266,0.0021907088812440634,1678
features 7-relu,1678,94772,186182,802816,802816,11.804946588010203,23.19111726721939,0.03695108741521835,0.03234456852078438,3501.92822265625,6021.9765625,0.8508498072624207,0.487662136554718,1.5174737200140953e-07,2.1420419216156006e-08,0.002761115552857518,0.0017976281233131886,1678
features 11-relu,1678,5862,14817,401408,401408,1.4603595344387754,3.6912567761479593,0.06551916897296906,0.04052659869194031,384.0733642578125,600.4826049804688,0.9851182103157043,0.5394330620765686,9.872019290924072e-07,3.5353004932403564e-06,0.005684216506779194,0.0022867948282510042,1678
classifier 17-relu,1678,62,83,512,512,12.109375,16.2109375,1.1729841232299805,1.2167773246765137,72.72502136230469,100.99252319335938,3.9237587451934814,4.497339725494385,0.017855346202850342,0.01629060134291649,0.8817762136459351,0.8572653532028198,1678
classifier 20-sigmoid,1678,1,1,1,1,100.0,100.0,0.19847111403942108,0.9661489129066467,0.19847111403942108,0.9661489129066467,0.19847111403942108,0.9661489129066467,0.19847111403942108,0.9661489129066467,,,1678
features 3-relu,1680,107276,208380,1605632,1605632,6.681232063137756,12.978067203443878,0.048234544694423676,0.045460958033800125,5174.4091796875,9473.154296875,0.9225416779518127,0.785362720489502,3.3853575587272644e-07,5.811452865600586e-07,0.0037442604079842567,0.0018879314884543419,1680
features 7-relu,1680,58795,213125,802816,802816,7.323595942283164,26.547178930165817,0.02276226505637169,0.03515671566128731,1338.307373046875,7492.7744140625,0.44575273990631104,0.4593079686164856,2.314336597919464e-07,3.17930243909359e-07,0.0007198743405751884,0.0012892592931166291,1680
features 11-relu,1680,8337,6499,401408,401408,2.076939174107143,1.6190509406887754,0.024023011326789856,0.028891604393720627,200.27984619140625,187.76654052734375,0.39847105741500854,0.36403071880340576,1.710839569568634e-06,1.4677643775939941e-06,0.0007952300948090851,0.001093613333068788,1680
classifier 17-relu,1680,50,67,512,512,9.765625,13.0859375,0.413740336894989,0.3783513307571411,20.6870174407959,25.349538803100586,1.1087837219238281,1.4510917663574219,0.00020647794008255005,0.0006366781890392303,0.1075846254825592,0.11731069535017014,1680
classifier 20-sigmoid,1680,1,1,1,1,100.0,100.0,0.4046694338321686,0.3647739887237549,0.4046694338321686,0.3647739887237549,0.4046694338321686,0.3647739887237549,0.4046694338321686,0.3647739887237549,,,1680
features 3-relu,1681,130983,157673,1605632,1605632,8.157722317442602,9.819996113679846,0.06250309199094772,0.04834948480129242,8186.84228515625,7623.408203125,1.0545260906219482,1.0059055089950562,7.450580596923828e-08,3.5762786865234375e-07,0.011014120653271675,0.003927425481379032,1681
features 7-relu,1681,101668,154921,802816,802816,12.663922991071427,19.297198860012756,0.0422254353761673,0.023734785616397858,4292.9755859375,3677.016845703125,0.769753634929657,0.5445106625556946,2.2351741790771484e-08,4.1531166061758995e-08,0.0029281750321388245,0.00170718168374151,1681
features 11-relu,1681,3691,22979,401408,401408,0.9195133131377551,5.7245994100765305,0.05123873054981232,0.035109177231788635,189.12216186523438,806.7738037109375,0.7891775369644165,0.6513092517852783,5.444511771202087e-06,4.512257874011993e-06,0.0053797150030732155,0.0013865859946236014,1681
classifier 17-relu,1681,59,44,512,512,11.5234375,8.59375,0.600999653339386,0.8357600569725037,35.458980560302734,36.773441314697266,2.2474300861358643,2.4092471599578857,0.010165354236960411,0.0002515595988370478,0.2402472198009491,0.4352414309978485,1681
classifier 20-sigmoid,1681,1,1,1,1,100.0,100.0,0.3269590437412262,0.701468825340271,0.3269590437412262,0.701468825340271,0.3269590437412262,0.701468825340271,0.3269590437412262,0.701468825340271,,,1681
features 3-relu,1683,89028,193202,1605632,1605632,5.544732541454081,12.032769650829081,0.05288979783654213,0.03618607297539711,4708.6728515625,6991.2216796875,0.9116753935813904,0.7082096934318542,1.3187527656555176e-06,8.195638656616211e-08,0.002860642271116376,0.0013256894890218973,1683
features 7-relu,1683,116116,153989,802816,802816,14.463588169642858,19.18110750159439,0.03784077987074852,0.01600302942097187,4393.92041015625,2464.29052734375,0.4740791916847229,0.592323362827301,6.426125764846802e-08,3.3993273973464966e-08,0.0020434970501810312,0.0007307187770493329,1683
features 11-relu,1683,2944,28519,401408,401408,0.7334183673469388,7.104741310586735,0.027952641248703003,0.02932124398648739,82.29257202148438,836.2125854492188,0.6364727020263672,0.7019383907318115,5.4836273193359375e-06,1.0468065738677979e-06,0.002121489029377699,0.0007707606418989599,1683
classifier 17-relu,1683,105,61,512,512,20.5078125,11.9140625,0.28349578380584717,0.9886778593063354,29.76705551147461,60.30935287475586,1.1486096382141113,3.031484842300415,2.931058406829834e-05,0.038419559597969055,0.05201245844364166,0.5684835314750671,1683
classifier 20-sigmoid,1683,1,1,1,1,100.0,100.0,0.48817092180252075,0.592905580997467,0.48817092180252075,0.592905580997467,0.48817092180252075,0.592905580997467,0.48817092180252075,0.592905580997467,,,1683
features 3-relu,1684,301534,327431,1605632,1605632,18.779770208864797,20.39265535315689,0.06411626935005188,0.05917655676603317,19333.234375,19376.23828125,1.0475552082061768,0.990007758140564,4.991888999938965e-07,2.1979212760925293e-07,0.003761529689654708,0.0025190566666424274,1684
features 7-relu,1684,110202,107324,802816,802816,13.72693120216837,13.368443080357142,0.09090118110179901,0.02641921304166317,10017.4921875,2835.41552734375,0.5751864910125732,0.5517810583114624,1.2852251529693604e-07,6.19795173406601e-07,0.008550974540412426,0.0015055867843329906,1684
features 11-relu,1684,2369,27338,401408,401408,0.5901725924744898,6.810526945153061,0.059216029942035675,0.0374896377325058,140.28277587890625,1024.8917236328125,0.9224173426628113,0.4405162036418915,4.647299647331238e-06,4.244968295097351e-06,0.00811796821653843,0.001223210128955543,1684
classifier 17-relu,1684,88,57,512,512,17.1875,11.1328125,0.5721192359924316,1.0178987979888916,50.34648895263672,58.020233154296875,1.875696063041687,3.8836915493011475,0.0017772316932678223,0.02637474611401558,0.1763835996389389,0.5645357966423035,1684
classifier 20-sigmoid,1684,1,1,1,1,100.0,100.0,0.2997419238090515,0.6682517528533936,0.2997419238090515,0.6682517528533936,0.2997419238090515,0.6682517528533936,0.2997419238090515,0.6682517528533936,,,1684
features 3-relu,1685,83251,84595,1605632,1605632,5.1849365234375,5.268641880580357,0.04279954358935356,0.03158142790198326,3563.10498046875,2671.630859375,0.7247377634048462,0.6777457594871521,1.169741153717041e-06,4.3213367462158203e-07,0.005166566930711269,0.0022412296384572983,1685
features 7-relu,1685,88927,170084,802816,802816,11.076884367028061,21.185925542091837,0.019507896155118942,0.015560716390609741,1734.778564453125,2646.62890625,0.33257919549942017,0.346548855304718,7.390044629573822e-07,2.470333129167557e-07,0.0005436614737845957,0.0004459671617951244,1685
features 11-relu,1685,4410,23730,401408,401408,1.0986328125,5.911690848214286,0.02627108246088028,0.02992791123688221,115.85546875,710.1893310546875,0.37601983547210693,0.39702722430229187,1.3010576367378235e-06,1.9613653421401978e-06,0.0010787465143948793,0.0006378894322551787,1685
classifier 17-relu,1685,80,62,512,512,15.625,12.109375,0.4931084215641022,0.753886342048645,39.448673248291016,46.7409553527832,1.472001314163208,2.0297012329101562,0.004238400608301163,0.027277521789073944,0.12398264557123184,0.3214648962020874,1685
classifier 20-sigmoid,1685,1,1,1,1,100.0,100.0,0.10143452882766724,0.5104128122329712,0.10143452882766724,0.5104128122329712,0.10143452882766724,0.5104128122329712,0.10143452882766724,0.5104128122329712,,,1685
features 3-relu,1686,46024,63762,1605632,1605632,2.8664102359693877,3.9711465640943877,0.07736827433109283,0.055757999420166016,3560.79736328125,3555.241455078125,0.6910409927368164,0.5080932378768921,1.4118850231170654e-06,1.977197825908661e-06,0.006524131633341312,0.0025527779944241047,1686
features 7-relu,1686,109533,170889,802816,802816,13.643599529655612,21.28619758450255,0.03315330669283867,0.01536260824650526,3631.381103515625,2625.30078125,0.8585755825042725,0.3572034239768982,5.367910489439964e-07,1.7035927157849073e-07,0.002497995737940073,0.0006363629945553839,1686
features 11-relu,1686,3560,26897,401408,401408,0.8868781887755102,6.700663663903061,0.035505976527929306,0.03389933705329895,126.40127563476562,911.79052734375,1.0007861852645874,0.3981448709964752,8.903443813323975e-06,6.336718797683716e-06,0.0038001295179128647,0.0009588958346284926,1686
classifier 17-relu,1686,77,50,512,512,15.0390625,9.765625,0.37639859318733215,1.0200942754745483,28.98269271850586,51.00471496582031,1.3034683465957642,2.7248785495758057,0.0025316954124718904,0.024025678634643555,0.0990457758307457,0.6004648208618164,1686
classifier 20-sigmoid,1686,1,1,1,1,100.0,100.0,0.40030351281166077,0.569566547870636,0.40030351281166077,0.569566547870636,0.40030351281166077,0.569566547870636,0.40030351281166077,0.569566547870636,,,1686
features 3-relu,1687,184165,219892,1605632,1605632,11.469938317123725,13.695043447066327,0.06459653377532959,0.05519116669893265,11896.419921875,12136.095703125,0.9680381417274475,0.9274230599403381,9.778887033462524e-09,4.544854164123535e-07,0.003554988419637084,0.0022101635113358498,1687
features 7-relu,1687,106434,141843,802816,802816,13.257583306760203,17.668182995854593,0.06425333023071289,0.02005321905016899,6838.73876953125,2844.40869140625,0.8574961423873901,0.4918432831764221,3.46451997756958e-07,1.3624230632558465e-07,0.008069580420851707,0.0011707377852872014,1687
features 11-relu,1687,3024,29084,401408,401408,0.7533482142857143,7.245495854591836,0.04450852423906326,0.031493179500103,134.59378051757812,915.9475708007812,0.8651558756828308,0.48824265599250793,1.1583790183067322e-05,3.0044466257095337e-06,0.005428808741271496,0.0009899500291794538,1687
classifier 17-relu,1687,95,49,512,512,18.5546875,9.5703125,0.559366762638092,1.3156414031982422,53.13983917236328,64.4664306640625,1.8700718879699707,3.822985887527466,0.010258838534355164,0.03769605606794357,0.18465270102024078,0.7751404643058777,1687
classifier 20-sigmoid,1687,1,1,1,1,100.0,100.0,0.2198675125837326,0.8057029843330383,0.2198675125837326,0.8057029843330383,0.2198675125837326,0.8057029843330383,0.2198675125837326,0.8057029843330383,,,1687
features 3-relu,1688,312396,436387,1605632,1605632,19.456263950892858,27.178519112723215,0.08832912892103195,0.07325411587953568,27593.66796875,31967.14453125,0.6949791312217712,0.6691901683807373,4.898756742477417e-07,3.166496753692627e-07,0.00428585521876812,0.002384162275120616,1688
features 7-relu,1688,125584,107139,802816,802816,15.642936862244897,13.345399194834185,0.14420394599437714,0.028026605024933815,18109.70703125,3002.742431640625,1.0618194341659546,0.4825190305709839,4.383036866784096e-07,5.419278750196099e-07,0.028205282986164093,0.0017144207376986742,1688
features 11-relu,1688,2231,26083,401408,401408,0.555793606505102,6.497877471301021,0.08562476187944412,0.035021085292100906,191.02883911132812,913.4549560546875,1.364152193069458,0.5350414514541626,6.166845560073853e-05,6.28642737865448e-09,0.023836659267544746,0.0015929286601021886,1688
classifier 17-relu,1688,82,61,512,512,16.015625,11.9140625,0.8379564881324768,1.6340361833572388,68.71243286132812,99.67621612548828,3.207601547241211,5.490276336669922,0.009094499051570892,0.018407221883535385,0.4426349699497223,1.4354664087295532,1688
classifier 20-sigmoid,1688,1,1,1,1,100.0,100.0,0.49402520060539246,0.9359623789787292,0.49402520060539246,0.9359623789787292,0.49402520060539246,0.9359623789787292,0.49402520060539246,0.9359623789787292,,,1688
features 3-relu,1689,119682,170672,1605632,1605632,7.453887316645408,10.629583864795919,0.05638081207871437,0.04304521158337593,6747.7685546875,7346.6123046875,0.7192838788032532,0.6833392381668091,7.129274308681488e-07,5.513429641723633e-07,0.00418233685195446,0.00190542486961931,1689
features 7-relu,1689,112379,149155,802816,802816,13.998101682079081,18.57897700095663,0.04181775450706482,0.01980200968682766,4699.4375,2953.56884765625,0.8139500021934509,0.4099711775779724,4.2427564039826393e-07,5.225883796811104e-07,0.0031385060865432024,0.000998221104964614,1689
features 11-relu,1689,3147,25475,401408,401408,0.7839903539540817,6.346410634566327,0.04848643019795418,0.033381275832653046,152.5867919921875,850.3880004882812,0.8203321695327759,0.5829890966415405,5.08725643157959e-05,4.798173904418945e-06,0.005437278654426336,0.0014757317258045077,1689
classifier 17-relu,1689,56,49,512,512,10.9375,9.5703125,0.4348035752773285,1.0714116096496582,24.3489990234375,52.499168395996094,1.7779033184051514,3.2985074520111084,0.018383976072072983,0.031312085688114166,0.13417458534240723,0.6270149350166321,1689
classifier 20-sigmoid,1689,1,1,1,1,100.0,100.0,0.3739965260028839,0.7423280477523804,0.3739965260028839,0.7423280477523804,0.3739965260028839,0.7423280477523804,0.3739965260028839,0.7423280477523804,,,1689
features 3-relu,1690,71999,75576,1605632,1605632,4.484153280452806,4.706931600765306,0.05500113219022751,0.036392942070961,3960.0263671875,2750.43310546875,0.971095621585846,0.8948348760604858,4.0978193283081055e-07,2.9802322387695312e-08,0.006828163284808397,0.0033228681422770023,1690
features 7-relu,1690,100448,161413,802816,802816,12.511957908163266,20.105852399553573,0.021982694044709206,0.01409454271197319,2208.11767578125,2275.04248046875,0.4962059259414673,0.4745227098464966,6.670597940683365e-08,1.1645170161500573e-07,0.000624779611825943,0.00048350277938880026,1690
features 11-relu,1690,3271,28705,401408,401408,0.8148816167091837,7.151078204719388,0.02258227951824665,0.027642952278256416,73.86663818359375,793.490966796875,0.3035343885421753,0.34555724263191223,9.344890713691711e-06,1.5422701835632324e-06,0.0009821217972785234,0.0004396015719976276,1690
classifier 17-relu,1690,93,65,512,512,18.1640625,12.6953125,0.24581065773963928,1.009415864944458,22.86039161682129,65.61203002929688,0.8820069432258606,3.277719736099243,0.0007947385311126709,0.02622699737548828,0.04396261274814606,0.6436932682991028,1690
classifier 20-sigmoid,1690,1,1,1,1,100.0,100.0,0.29587113857269287,0.7025288939476013,0.29587113857269287,0.7025288939476013,0.29587113857269287,0.7025288939476013,0.29587113857269287,0.7025288939476013,,,1690
features 3-relu,1691,331184,414196,1605632,1605632,20.626395089285715,25.796446508290817,0.07070843875408173,0.059099484235048294,23417.50390625,24478.76953125,0.934212327003479,0.7722302079200745,4.470348358154297e-08,1.1175870895385742e-07,0.004035132471472025,0.0023887972347438335,1691
features 7-relu,1691,103298,107055,802816,802816,12.866958306760203,13.334936025191327,0.10212041437625885,0.04609310254454613,10548.833984375,4934.4970703125,1.1934733390808105,0.606052577495575,8.363276720046997e-07,1.7024576663970947e-06,0.014191456139087677,0.002707915846258402,1691
features 11-relu,1691,3081,13120,401408,401408,0.7675482302295918,3.2684948979591835,0.11344866454601288,0.05844800919294357,349.53533935546875,766.837890625,1.1773710250854492,0.7007802128791809,6.109476089477539e-06,3.3210963010787964e-05,0.0233097355812788,0.004869402851909399,1691
classifier 17-relu,1691,66,41,512,512,12.890625,8.0078125,0.9163249731063843,1.0232199430465698,60.477447509765625,41.95201873779297,3.1420679092407227,4.148594379425049,0.0028093084692955017,0.08941181004047394,0.5378855466842651,0.8952673673629761,1691
classifier 20-sigmoid,1691,1,1,1,1,100.0,100.0,0.08137793093919754,0.2774432301521301,0.08137793093919754,0.2774432301521301,0.08137793093919754,0.2774432301521301,0.08137793093919754,0.2774432301521301,,,1691
features 3-relu,1695,176376,205642,1605632,1605632,10.984833386479592,12.80754245057398,0.059049516916275024,0.05276305973529816,10414.9169921875,10850.30078125,1.0110276937484741,0.9811809062957764,3.3527612686157227e-07,1.341104507446289e-07,0.004461847245693207,0.002748798346146941,1695
features 7-relu,1695,89050,158282,802816,802816,11.092205436862244,19.715850207270407,0.055253852158784866,0.02370264381170273,4920.35546875,3751.701904296875,0.851560115814209,0.5439649224281311,9.080395102500916e-08,5.797483026981354e-08,0.009793341159820557,0.0014356819447129965,1695
features 11-relu,1695,4758,20420,401408,401408,1.1853276466836735,5.087093431122449,0.050612788647413254,0.035856183618307114,240.81565856933594,732.1832885742188,0.9248189926147461,0.6747360825538635,1.726299524307251e-05,1.1548399925231934e-07,0.007013913709670305,0.0022672892082482576,1695
classifier 17-relu,1695,60,49,512,512,11.71875,9.5703125,0.6008228659629822,0.8547036051750183,36.04936981201172,41.88047790527344,2.5347485542297363,2.5376546382904053,0.006683923304080963,0.03997687250375748,0.2905401587486267,0.5061134696006775,1695
classifier 20-sigmoid,1695,1,1,1,1,100.0,100.0,0.13709935545921326,0.6886911988258362,0.13709935545921326,0.6886911988258362,0.13709935545921326,0.6886911988258362,0.13709935545921326,0.6886911988258362,,,1695
features 3-relu,1696,209923,266650,1605632,1605632,13.074166434151785,16.607167769451532,0.06304872781038284,0.05211031064391136,13235.37890625,13895.21484375,1.0461868047714233,0.9852112531661987,5.21540641784668e-08,3.166496753692627e-08,0.0044275084510445595,0.002408453496173024,1696
features 7-relu,1696,95049,148331,802816,802816,11.83945013552296,18.47633828922194,0.06983288377523422,0.033361248672008514,6637.5458984375,4948.50732421875,0.7955096960067749,0.5334304571151733,1.4528632164001465e-06,4.7497451305389404e-07,0.00976327434182167,0.0019502983195707202,1696
features 11-relu,1696,4560,13169,401408,401408,1.136001275510204,3.2807019292091835,0.0767834410071373,0.048796169459819794,350.1324768066406,642.5967407226562,1.3463202714920044,0.4904409348964691,2.757180482149124e-06,6.612390279769897e-08,0.011621631681919098,0.0034435694105923176,1696
classifier 17-relu,1696,28,34,512,512,5.46875,6.640625,0.8931128978729248,0.7862483859062195,25.007160186767578,26.732444763183594,3.042501211166382,2.481363534927368,0.010816656053066254,0.015797678381204605,0.6477497816085815,0.34154030680656433,1696
classifier 20-sigmoid,1696,1,1,1,1,100.0,100.0,0.387012243270874,0.546238124370575,0.387012243270874,0.546238124370575,0.387012243270874,0.546238124370575,0.387012243270874,0.546238124370575,,,1696
features 3-relu,1698,137043,173957,1605632,1605632,8.535143793845663,10.834176199776786,0.09328571707010269,0.07551463693380356,12784.154296875,13136.2998046875,0.9199927449226379,0.7515761852264404,3.725290298461914e-09,1.1324882507324219e-06,0.010634521022439003,0.0056572589091956615,1698
features 7-relu,1698,92445,177145,802816,802816,11.515091876594388,22.065454599808675,0.06215616688132286,0.026506248861551285,5746.02685546875,4695.44921875,1.5522279739379883,0.674035906791687,2.8335489332675934e-07,4.44706529378891e-08,0.01752564311027527,0.0018985954811796546,1698
features 11-relu,1698,4941,15688,401408,401408,1.2309171715561225,3.908242984693878,0.052975211292505264,0.04183703660964966,261.7505187988281,656.3394165039062,0.8571382761001587,0.6042388081550598,5.923211574554443e-07,3.820285201072693e-06,0.009012906812131405,0.0029546599835157394,1698
classifier 17-relu,1698,80,42,512,512,15.625,8.203125,1.2603486776351929,0.6028425097465515,100.82788848876953,25.319385528564453,4.583601474761963,2.0577454566955566,0.0317411869764328,0.03806592524051666,0.941658616065979,0.22916747629642487,1698
classifier 20-sigmoid,1698,1,1,1,1,100.0,100.0,0.0027409952599555254,0.41740548610687256,0.0027409952599555254,0.41740548610687256,0.0027409952599555254,0.41740548610687256,0.0027409952599555254,0.41740548610687256,,,1698
features 3-relu,1699,309998,414328,1605632,1605632,19.306914660395407,25.80466757015306,0.07681695371866226,0.06058209761977196,23813.103515625,25100.859375,1.0380648374557495,0.8630585074424744,1.6391277313232422e-07,8.754432201385498e-08,0.004350787028670311,0.0019698692485690117,1699
features 7-relu,1699,119248,103651,802816,802816,14.853714923469388,12.910928531568878,0.12348672747612,0.027437662705779076,14725.544921875,2843.941162109375,0.7126911282539368,0.6024676561355591,5.029141902923584e-08,2.0836887415498495e-07,0.015645703300833702,0.0018840513657778502,1699
features 11-relu,1699,2235,29039,401408,401408,0.5567900988520409,7.234285315688775,0.06678842753171921,0.03497340902686119,149.2721405029297,1015.5927734375,1.2923812866210938,0.7270634174346924,4.9095600843429565e-05,2.7976930141448975e-06,0.012012920342385769,0.001550814718939364,1699
classifier 17-relu,1699,96,69,512,512,18.75,13.4765625,0.6161195039749146,1.8565596342086792,59.14746856689453,128.1026153564453,2.242178440093994,4.81193733215332,0.00661824643611908,0.006153441965579987,0.173987478017807,1.5835058689117432,1699
classifier 20-sigmoid,1699,1,1,1,1,100.0,100.0,0.26099106669425964,0.9810506701469421,0.26099106669425964,0.9810506701469421,0.26099106669425964,0.9810506701469421,0.26099106669425964,0.9810506701469421,,,1699
features 3-relu,1701,42304,40915,1605632,1605632,2.6347257653061225,2.5482177734375,0.07877963036298752,0.05268334224820137,3332.693603515625,2155.538818359375,1.0030803680419922,0.9767351150512695,5.587935447692871e-07,2.3692846298217773e-06,0.01699640415608883,0.009156777523458004,1701
features 7-relu,1701,93512,198606,802816,802816,11.647999043367346,24.73866988201531,0.02180344983935356,0.019363176077604294,2038.8841552734375,3845.64306640625,0.6157114505767822,0.5103151798248291,1.511070877313614e-07,1.3224780559539795e-07,0.0008621921297162771,0.000976041832473129,1701
features 11-relu,1701,5001,17383,401408,401408,1.245864556760204,4.330506616709184,0.04205693304538727,0.03180547058582306,210.32672119140625,552.87451171875,0.923180341720581,0.45032721757888794,6.901100277900696e-06,1.7527490854263306e-06,0.004079396370798349,0.0010631552431732416,1701
classifier 17-relu,1701,58,45,512,512,11.328125,8.7890625,0.8648813962936401,0.6595872640609741,50.16312026977539,29.681427001953125,3.4943668842315674,2.148167133331299,0.04291953891515732,0.004476076923310757,0.5120411515235901,0.28203412890434265,1701
classifier 20-sigmoid,1701,1,1,1,1,100.0,100.0,0.05702236667275429,0.6211028099060059,0.05702236667275429,0.6211028099060059,0.05702236667275429,0.6211028099060059,0.05702236667275429,0.6211028099060059,,,1701
features 3-relu,1702,63506,91091,1605632,1605632,3.9552026865433674,5.6732177734375,0.06933394819498062,0.045006852596998215,4403.12158203125,4099.71923828125,0.8971350193023682,0.7446584701538086,1.4156103134155273e-07,4.544854164123535e-07,0.008646710775792599,0.002824016846716404,1702
features 7-relu,1702,102877,176593,802816,802816,12.81451789700255,21.9966966278699,0.030846007168293,0.02013270929455757,3173.3447265625,3555.29541015625,0.6691534519195557,0.561367392539978,4.4750049710273743e-07,1.2292730389162898e-07,0.0019637716468423605,0.0009915053378790617,1702
features 11-relu,1702,4312,21590,401408,401408,1.07421875,5.378567442602041,0.0543355792760849,0.03461093828082085,234.29501342773438,747.2501831054688,0.9142377376556396,0.5826296210289001,1.749768853187561e-05,1.2312084436416626e-06,0.006144505459815264,0.001258159289136529,1702
classifier 17-relu,1702,106,53,512,512,20.703125,10.3515625,1.6433457136154175,1.0571590662002563,174.19464111328125,56.0294303894043,4.957856178283691,2.8269331455230713,0.028755314648151398,0.0015074312686920166,1.286202073097229,0.530352771282196,1702
classifier 20-sigmoid,1702,1,1,1,1,100.0,100.0,1.610404797247611e-05,0.8504135012626648,1.610404797247611e-05,0.8504135012626648,1.610404797247611e-05,0.8504135012626648,1.610404797247611e-05,0.8504135012626648,,,1702
features 3-relu,1703,244707,282743,1605632,1605632,15.240540796396685,17.60945222815689,0.07726401835680008,0.06464855372905731,18907.046875,18278.92578125,0.9837369918823242,0.8814371824264526,1.341104507446289e-07,4.516914486885071e-07,0.005171312019228935,0.002883910434320569,1703
features 7-relu,1703,86536,148134,802816,802816,10.779057716836734,18.451799665178573,0.09714485704898834,0.03644437715411186,8406.52734375,5398.6513671875,1.0937410593032837,0.5604241490364075,6.486661732196808e-07,4.76837158203125e-07,0.018607566133141518,0.0021033398807048798,1703
features 11-relu,1703,5517,13923,401408,401408,1.3744120695153061,3.4685407366071432,0.08771923184394836,0.04673762246966362,483.947021484375,650.7279052734375,2.1356465816497803,0.6885636448860168,1.6242265701293945e-06,8.808448910713196e-06,0.019328609108924866,0.0038244675379246473,1703
classifier 17-relu,1703,35,35,512,512,6.8359375,6.8359375,1.3450196981430054,0.729977011680603,47.075687408447266,25.549196243286133,4.847544193267822,2.344305992126465,0.004320904612541199,0.02702462300658226,1.664959192276001,0.27249374985694885,1703
classifier 20-sigmoid,1703,1,1,1,1,100.0,100.0,0.21300484240055084,0.3649957776069641,0.21300484240055084,0.3649957776069641,0.21300484240055084,0.3649957776069641,0.21300484240055084,0.3649957776069641,,,1703
features 3-relu,1704,87309,97026,1605632,1605632,5.4376718949298475,6.042854153380102,0.06606339663267136,0.06298897415399551,5767.92919921875,6111.568359375,0.9377565979957581,0.6669698357582092,2.5262124836444855e-08,1.1920928955078125e-07,0.0072479331865906715,0.004108307417482138,1704
features 7-relu,1704,72335,189760,802816,802816,9.01015923947704,23.636798469387756,0.02323072962462902,0.02746102213859558,1680.3948974609375,5211.00341796875,0.5728988647460938,0.38722360134124756,2.1420419216156006e-08,4.7404319047927856e-07,0.0011126900790259242,0.0012710548471659422,1704
features 11-relu,1704,6203,15324,401408,401408,1.5453105070153061,3.817562181122449,0.029707778245210648,0.03225869685411453,184.27734375,494.332275390625,0.4829663634300232,0.31267300248146057,3.902241587638855e-06,4.5262277126312256e-07,0.001347059616819024,0.0007533620810136199,1704
classifier 17-relu,1704,37,66,512,512,7.2265625,12.890625,0.4054085612297058,0.6439483165740967,15.000116348266602,42.500587463378906,0.9097887277603149,1.6885738372802734,0.012041911482810974,0.024158449843525887,0.06665438413619995,0.2026471644639969,1704
classifier 20-sigmoid,1704,1,1,1,1,100.0,100.0,0.4148973822593689,0.6918205618858337,0.4148973822593689,0.6918205618858337,0.4148973822593689,0.6918205618858337,0.4148973822593689,0.6918205618858337,,,1704
features 3-relu,1705,32251,47144,1605632,1605632,2.008617167570153,2.936164700255102,0.07294445484876633,0.03694894164800644,2352.531494140625,1741.9208984375,0.8221287131309509,0.7937203049659729,3.203749656677246e-07,7.450580596923828e-07,0.014095006510615349,0.005003292579203844,1705
features 7-relu,1705,106894,194009,802816,802816,13.314881616709185,24.16606046715561,0.019391203299164772,0.014477389864623547,2072.803466796875,2808.743896484375,0.5553715825080872,0.40808790922164917,8.416827768087387e-08,1.1641532182693481e-08,0.0005642339820042253,0.0004945178516209126,1705
features 11-relu,1705,2858,21024,401408,401408,0.7119937818877551,5.237563775510204,0.033276744186878204,0.023971475660800934,95.10493469238281,503.976318359375,0.6232532262802124,0.3967787027359009,2.216547727584839e-06,2.1979212760925293e-07,0.0032270606607198715,0.0005812604795210063,1705
classifier 17-relu,1705,56,56,512,512,10.9375,10.9375,0.47439196705818176,0.9643165469169617,26.565948486328125,54.00172424316406,1.445965051651001,2.486820936203003,0.01232205331325531,0.019232772290706635,0.10632138699293137,0.43333253264427185,1705
